module,items,urban,rural
M8 [Family Planning],Number of Pregnancy Test Kits (PTK) used,324867,294450
M8 [Family Planning],Complications following male sterilization,0,0
M8 [Family Planning],Complications following female sterilization,0,0
M8 [Family Planning],Failures following male sterilization,0,0
M8 [Family Planning],Failures following female sterilization,0,0
M8 [Family Planning],Deaths following male sterilization,0,0
M8 [Family Planning],Deaths following female sterilization,0,0
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin K (Birth Dose),343293,148944
M9 [CHILD IMMUNISATION],Child immunisation - BCG,398077,263961
M9 [CHILD IMMUNISATION],Child immunisation - DPT1,885,534
M9 [CHILD IMMUNISATION],Child immunisation - DPT2,845,592
M9 [CHILD IMMUNISATION],Child immunisation - DPT3,870,641
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 1,393264,379274
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 2,384248,370606
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 3,393617,381556
M9 [CHILD IMMUNISATION],Child immunisation - OPV 0 (Birth Dose),376973,211870
M9 [CHILD IMMUNISATION],Child immunisation - OPV1,394204,378138
M9 [CHILD IMMUNISATION],Child immunisation - OPV2,383155,369223
M9 [CHILD IMMUNISATION],Child immunisation - OPV3,392941,380063
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B0 (Birth Dose),376753,170034
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B1,3234,2684
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B2,2718,2375
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B3,2802,2493
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),389264,378455
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),388961,379078
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 1,390633,378328
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 2,382607,370330
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 3,392404,381919
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 1,51210,49148
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 2,7925,7695
M9 [CHILD IMMUNISATION],Child Immunisation- PCV Booster,2186,2148
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles & Rubella (MR)/ Measles containing vaccine(MCV) - 1st Dose,419730,406610
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles 1st dose,6430,6409
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - JE 1st dose,137784,136412
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized- Male,221063,212262
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized - Female,202721,194808
M9 [CHILD IMMUNISATION],Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),nan,nan
M9 [CHILD IMMUNISATION],Child immunisation(after 12 months) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,16307,14835
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - Measles-1st dose,1929,1845
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - JE 1st dose,7703,6863
M9 [CHILD IMMUNISATION],Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months),368616,359114
M9 [CHILD IMMUNISATION],Child immunisation - Measles 2nd dose (More than 16 months),6882,6480
M9 [CHILD IMMUNISATION],Child immunisation - DPT 1st Booster,373124,364200
M9 [CHILD IMMUNISATION],Child immunisation - OPV Booster,378140,369215
M9 [CHILD IMMUNISATION],"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",2130,1470
M9 [CHILD IMMUNISATION],Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,113893,113037
M9 [CHILD IMMUNISATION],Child immunisation - Typhoid,2821,514
M9 [CHILD IMMUNISATION],Children more than 5 years received DPT5 (2nd Booster),403315,392483
M9 [CHILD IMMUNISATION],Children more than 10 years received TT10/ Td10,396154,385792
M9 [CHILD IMMUNISATION],Children more than 16 years received TT16/ Td16,376181,366311
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Abscess,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Death,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Others,12,12
M9 [CHILD IMMUNISATION],Immunisation sessions planned,345133,343976
M9 [CHILD IMMUNISATION],Immunisation sessions held,343271,342121
M9 [CHILD IMMUNISATION],Number of Immunisation sessions where ASHAs were present,312219,312042
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 1,402547,395282
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 5,281184,271780
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 9,334062,325406
M9 [CHILD IMMUNISATION],Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),16303784,16292180
M9 [CHILD IMMUNISATION],Number of children (12-59 months) provided Albendazole,1253535,1244037
M9 [CHILD IMMUNISATION],Number of severely underweight children provided Health Checkup (0-5 years),30902,27343
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pneumonia,5636,2026
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Asthma,4579,1093
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Sepsis,541,277
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diphtheria,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pertussis,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tetanus Neonatorum,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tuberculosis (TB),90,81
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Acute Flaccid Paralysis(AFP),5,2
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Measles,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Malaria,1025,697
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea,20745,12525
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea treated in Inpatients,5906,2852
M10 [Number of cases of Childhood Diseases (0-5 years)],Children admitted with Respiratory Infections,7994,3874
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Severe Acute Malnutrition (SAM),797,516
M11 [NVBDCP],Total Blood Smears Examined for Malaria,2063877,2018822
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,5680,3163
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,2461,712
M11 [NVBDCP],RDT conducted for Malaria,566977,521441
M11 [NVBDCP],Malaria (RDT) - Plasmodium Vivax test positive,3325,1514
M11 [NVBDCP],Malaria (RDT) - Plamodium Falciparum test positive,1435,453
M11 [NVBDCP],Kala Azar (RDT) - Tests Conducted,746,736
M11 [NVBDCP],Kala Azar Positive Cases,0,0
M11 [NVBDCP],Post-kala-azar dermal leishmaniasis (PKDL) cases,0,0
M11 [NVBDCP],Dengue - RDT Test Positive,10376,2336
M11 [NVBDCP],Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,3111,2408
M11 [NVBDCP],Tests Conducted for JE,0,0
M11 [NVBDCP],Tests Positive for JE,0,0
M12 [Adolescent Health],Girls registered in AFHC,176781,175260
M12 [Adolescent Health],Boys registered in AFHC,160620,159566
M12 [Adolescent Health],"Out of registered, Girls received clinical services",87960,86375
M12 [Adolescent Health],"Out of registered, Boys received clinical services",79029,77993
M12 [Adolescent Health],"Out of registered, Girls received counselling",133425,132249
M12 [Adolescent Health],"Out of registered, Boys received counselling",123237,122483
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of on-going DOTS patients registered,37803,37060
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of DOTS cases completed successfully,16185,15602
M14 [Patient Services],Outpatient - Diabetes,1954540,1565976
M14 [Patient Services],Outpatient - Hypertension,1964631,1649125
M14 [Patient Services],Outpatient - Stroke (Paralysis),53031,21571
M14 [Patient Services],Outpatient - Acute Heart Diseases,90152,27724
M14 [Patient Services],Outpatient - Mental illness,97361,88064
M14 [Patient Services],Outpatient - Epilepsy,25125,14416
M14 [Patient Services],Outpatient - Ophthalmic Related,654872,424870
M14 [Patient Services],Outpatient - Dental,413515,380068
M14 [Patient Services],Outpatient - Oncology,53629,13199
M14 [Patient Services],Allopathic- Outpatient attendance,40792425,33705533
M14 [Patient Services],Ayush - Outpatient attendance,782991,752217
M14 [Patient Services],Inpatient (Male) - Children < 18 years,175787,125123
M14 [Patient Services],Inpatient (Male)- Adults,760132,589777
M14 [Patient Services],Inpatient (Female) - Children < 18 years,151756,114691
M14 [Patient Services],Inpatient (Female)- Adults,963899,749902
M14 [Patient Services],Number of Left Against Medical Advice (LAMA) cases,35398,28785
M14 [Patient Services],Inpatient - Malaria,6359,1131
M14 [Patient Services],Inpatient - Dengue,10294,3452
M14 [Patient Services],Inpatient - Typhoid,15499,6350
M14 [Patient Services],"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",97611,82227
M14 [Patient Services],Inpatient - Tuberculosis,5921,4672
M14 [Patient Services],Inpatient - Pyrexia of unknown origin (PUO),51752,41969
M14 [Patient Services],Inpatient - Diarrhea with dehydration,64918,56384
M14 [Patient Services],Inpatient - Hepatitis,4263,1768
M14 [Patient Services],Patients registered at Emergency Department,1029823,980421
M14 [Patient Services],"Emergency - Trauma ( accident, injury, poisoning etc)",104408,89065
M14 [Patient Services],Emergency - Burn,2497,1838
M14 [Patient Services],Emergency - Obstetrics complications,14895,12607
M14 [Patient Services],Emergency - Snake Bite,14877,14077
M14 [Patient Services],Emergency - Acute Caridiac Emergencies,13501,5772
M14 [Patient Services],Emergency - CVA ( Cerebovascular Disease),12074,6688
M14 [Patient Services],Number of deaths occurring at Emergency Department,8060,7240
M14 [Patient Services],Operation major (General and spinal anaesthesia),105915,51510
M14 [Patient Services],"Out of Operation major, Gynecology- Hysterectomy surgeries",22356,7209
M14 [Patient Services],"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",21582,21582
M14 [Patient Services],Operation minor (No or local anaesthesia),455575,430828
M14 [Patient Services],Number of post operative Surgical Site infection,194,194
M14 [Patient Services],Number of blood units issued,49089,37428
M14 [Patient Services],Number of blood transfusions done,49075,35998
M14 [Patient Services],Inpatient Deaths - Male,26428,21372
M14 [Patient Services],Inpatient Deaths - Female,17299,14538
M14 [Patient Services],In-Patient Head Count at midnight,3617746,3451112
M14 [Patient Services],Number of Admission in NBSU ( New Born Stabilisation Unit),25464,22109
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Male,12067,9740
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Female,9546,7523
M14 [Patient Services],Outborn – Male,6914,4683
M14 [Patient Services],Outborn - Female,5394,3596
M14 [Patient Services],Number of newborns admitted in SNCU - referred by ASHA,1625,1391
M14 [Patient Services],Number of deaths occurring at SNCU,1672,1611
M14 [Patient Services],Number of children admitted in NRC,1172,1146
M14 [Patient Services],Number of children discharged with target weight gain from the NRCs,757,717
M14 [Patient Services],Number of Rogi Kalyan Samiti (RKS) meetings held,2078,2051
M14 [Patient Services],Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,310445,310445
M14 [Patient Services],Stock out rate of essential Drugs,1305,1305
M14 [Patient Services],Blood Units Issued on replacement (Any Donors to be considered as replacement donations),12032,12032
M14 [Patient Services],Total number of blood units issued in month,44057,44057
M14 [Patient Services],Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),7217,7217
M15 [Laboratory Testing],Number of Lab Tests done,19150513,15221112
M15 [Laboratory Testing],Number of Hb tests conducted,3264780,2362665
M15 [Laboratory Testing],"Out of the total number of Hb tests done, Number having Hb < 7 mg",157486,82169
M15 [Laboratory Testing],Male HIV - Number Tested (by finger prick test),250413,160110
M15 [Laboratory Testing],Male HIV - Number Positive,4404,3163
M15 [Laboratory Testing],Female Non ANC HIV - Number Tested (by finger prick test),224323,155978
M15 [Laboratory Testing],Female Non ANC HIV - Number Positive,3388,2467
M15 [Laboratory Testing],Number of pregnant women screened for HIV (by finger prick test),394623,307306
M15 [Laboratory Testing],"Out of the above, number screened positive",1000,734
M15 [Laboratory Testing],"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",4810,4562
M15 [Laboratory Testing],Number of Male STI/RTI attendees tested for syphilis,32315,24252
M15 [Laboratory Testing],Number of Male STI/RTI attendeees found sero Positive for syphilis,3280,2970
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees tested for syphilis,29824,21561
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis,1199,1051
M15 [Laboratory Testing],Widal tests - Number Tested,303124,169351
M15 [Laboratory Testing],Widal tests - Number Positive,72992,18109
M15 [Laboratory Testing],Radiology - X-ray,822829,460264
M15 [Laboratory Testing],Radiology - Ultrasonography (USG),331143,225232
M16 [Details of deaths reported with probable causes:],Infant deaths within 24 hours (1 to 23 hours) of birth,773,741
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Sepsis,385,357
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Asphyxia,536,517
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Other causes,1231,1182
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Pneumonia,120,110
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Diarrhoea,2,1
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Fever related,40,37
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Others,513,496
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Pneumonia,51,48
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Diarrhoea,5,5
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Fever related,37,30
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Measles,1,1
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Others,229,224
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Bleeding,37,35
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to High fever,52,48
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Abortion,3,2
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Obstructed/prolonged labour,1,1
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Severe hypertension/fits,56,55
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Other Causes (including causes not known),255,235
M16 [Details of deaths reported with probable causes:],Total Facility Based Maternal Death Reviews (FBMDR) done,273,261
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Diarrhoeal diseases,86,81
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Tuberculosis,467,462
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),9607,8046
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Other Fever Related,945,884
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to HIV/AIDS,460,382
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,12211,11597
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Cancer,1336,1288
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Neurological disease including strokes,3122,2962
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Accidents/Burn cases,1361,1292
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Suicide,1425,1402
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Animal bites and stings,146,143
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Acute Disease,6054,5955
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Chronic Disease,12033,11717
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Causes not known,143344,141826
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Vivax,1,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Falciparum,9,9
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Kala Azar,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Dengue,7,7
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Acute Encephelitis Syndrome (AES),1,1
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Japanese Encephalitis (JE),0,0
M17 [Vaccines],Vaccine - DPT,-222120,nan
M17 [Vaccines],Vaccine - DPT,721300,nan
M17 [Vaccines],Vaccine - DPT,158070,nan
M17 [Vaccines],Vaccine - DPT,830260,nan
M17 [Vaccines],Vaccine - DPT,-445830,nan
M17 [Vaccines],Vaccine - Pentavalent,-266220,nan
M17 [Vaccines],Vaccine - Pentavalent,900340,nan
M17 [Vaccines],Vaccine - Pentavalent,168690,nan
M17 [Vaccines],Vaccine - Pentavalent,932560,nan
M17 [Vaccines],Vaccine - Pentavalent,-467130,nan
M17 [Vaccines],Vaccine - OPV,-930556,nan
M17 [Vaccines],Vaccine - OPV,1394110,nan
M17 [Vaccines],Vaccine - OPV,132220,nan
M17 [Vaccines],Vaccine - OPV,1665934,nan
M17 [Vaccines],Vaccine - OPV,-1334600,nan
M17 [Vaccines],Vaccine - TT,736572,nan
M17 [Vaccines],Vaccine - TT,396560,nan
M17 [Vaccines],Vaccine - TT,0,nan
M17 [Vaccines],Vaccine - TT,551604,nan
M17 [Vaccines],Vaccine - TT,530848,nan
M17 [Vaccines],Vaccine - DT,-890320,nan
M17 [Vaccines],Vaccine - DT,597510,nan
M17 [Vaccines],Vaccine - DT,331380,nan
M17 [Vaccines],Vaccine - DT,535360,nan
M17 [Vaccines],Vaccine - DT,-1159550,nan
M17 [Vaccines],Vaccine - BCG,397380,nan
M17 [Vaccines],Vaccine - BCG,866460,nan
M17 [Vaccines],Vaccine - BCG,95070,nan
M17 [Vaccines],Vaccine - BCG,886590,nan
M17 [Vaccines],Vaccine - BCG,282180,nan
M17 [Vaccines],Vaccine - Measles,30000,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,10000,nan
M17 [Vaccines],Vaccine - Measles,20000,nan
M17 [Vaccines],Vaccine - JE,-1723185,nan
M17 [Vaccines],Vaccine - JE,260500,nan
M17 [Vaccines],Vaccine - JE,47925,nan
M17 [Vaccines],Vaccine - JE,322250,nan
M17 [Vaccines],Vaccine - JE,-1832860,nan
M17 [Vaccines],Vaccine - Hepatitis B,-803590,nan
M17 [Vaccines],Vaccine - Hepatitis B,268020,nan
M17 [Vaccines],Vaccine - Hepatitis B,105130,nan
M17 [Vaccines],Vaccine - Hepatitis B,304650,nan
M17 [Vaccines],Vaccine - Hepatitis B,-945350,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Vitamin K,106890,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,3230,nan
M17 [Vaccines],Vaccine - Vitamin K,103660,nan
M17 [Vaccines],Rotavirus,-1542490,nan
M17 [Vaccines],Rotavirus,1181170,nan
M17 [Vaccines],Rotavirus,261055,nan
M17 [Vaccines],Rotavirus,1193255,nan
M17 [Vaccines],Rotavirus,-1815630,nan
M17 [Vaccines],Inactivated Polio Vaccine,-740985,nan
M17 [Vaccines],Inactivated Polio Vaccine,786000,nan
M17 [Vaccines],Inactivated Polio Vaccine,66600,nan
M17 [Vaccines],Inactivated Polio Vaccine,916385,nan
M17 [Vaccines],Inactivated Polio Vaccine,-937970,nan
