module,items,urban,rural
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],New RTI/STI cases identified - Female,19439,18753
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],RTI/STI for which treatment initiated - Male,11440,11213
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],RTI/STI for which treatment initiated -Female,18596,17958
M8 [Family Planning],Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted,59,49
M8 [Family Planning],Number of Laparoscopic sterilizations (excluding post abortion) conducted,1120,281
M8 [Family Planning],Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted,7184,4142
M8 [Family Planning],Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,11840,6806
M8 [Family Planning],Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,295,39
M8 [Family Planning],Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),15598,12172
M8 [Family Planning],Number of Postpartum (within 48 hours of delivery) IUCD insertions,1371,1184
M8 [Family Planning],Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,111,33
M8 [Family Planning],Number of IUCD Removals,1779,1200
M8 [Family Planning],Number of complications following IUCD Insertion,80,59
M8 [Family Planning],Injectable Contraceptive-Antara Program- First Dose,98,92
M8 [Family Planning],Injectable Contraceptive-Antara Program- Second Dose,20,15
M8 [Family Planning],Injectable Contraceptive-Antara Program- Third Dose,6,5
M8 [Family Planning],Injectable Contraceptive-Antara Program- Fourth or more than fourth,7,7
M8 [Family Planning],Number of Combined Oral Pill cycles distributed,677079,675587
M8 [Family Planning],Number of Condom pieces distributed,6569535,6567428
M8 [Family Planning],Number of Centchroman (weekly) pill strips distributed,27489,27459
M8 [Family Planning],Number of Emergency Contraceptive Pills (ECP) given,5424,5344
M8 [Family Planning],Number of Pregnancy Test Kits (PTK) used,152458,139818
M8 [Family Planning],Complications following male sterilization,0,0
M8 [Family Planning],Complications following female sterilization,0,0
M8 [Family Planning],Failures following male sterilization,0,0
M8 [Family Planning],Failures following female sterilization,0,0
M8 [Family Planning],Deaths following male sterilization,0,0
M8 [Family Planning],Deaths following female sterilization,0,0
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin K (Birth Dose),153982,65778
M9 [CHILD IMMUNISATION],Child immunisation - BCG,177235,119417
M9 [CHILD IMMUNISATION],Child immunisation - DPT1,449,275
M9 [CHILD IMMUNISATION],Child immunisation - DPT2,398,273
M9 [CHILD IMMUNISATION],Child immunisation - DPT3,493,357
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 1,183730,174541
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 2,181833,172542
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 3,196331,188880
M9 [CHILD IMMUNISATION],Child immunisation - OPV 0 (Birth Dose),169593,95380
M9 [CHILD IMMUNISATION],Child immunisation - OPV1,183903,174264
M9 [CHILD IMMUNISATION],Child immunisation - OPV2,181604,172168
M9 [CHILD IMMUNISATION],Child immunisation - OPV3,196309,188301
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B0 (Birth Dose),165979,76711
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B1,1367,1081
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B2,1102,940
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B3,1199,1032
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),183403,175303
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),194609,187409
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 1,183264,174470
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 2,181197,172282
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 3,196682,189267
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 1,2214,2214
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 2,1959,1959
M9 [CHILD IMMUNISATION],Child Immunisation- PCV Booster,711,711
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles & Rubella (MR)/ Measles containing vaccine(MCV) - 1st Dose,205507,195587
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles 1st dose,2607,2596
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - JE 1st dose,67489,66838
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized- Male,108895,102876
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized - Female,99773,94055
M9 [CHILD IMMUNISATION],Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),nan,nan
M9 [CHILD IMMUNISATION],Child immunisation(after 12 months) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,8247,7501
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - Measles-1st dose,916,864
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - JE 1st dose,4123,3594
M9 [CHILD IMMUNISATION],Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months),188368,180705
M9 [CHILD IMMUNISATION],Child immunisation - Measles 2nd dose (More than 16 months),3007,2767
M9 [CHILD IMMUNISATION],Child immunisation - DPT 1st Booster,189614,182689
M9 [CHILD IMMUNISATION],Child immunisation - OPV Booster,195895,188866
M9 [CHILD IMMUNISATION],"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",954,670
M9 [CHILD IMMUNISATION],Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,57808,57330
M9 [CHILD IMMUNISATION],Child immunisation - Typhoid,1330,199
M9 [CHILD IMMUNISATION],Children more than 5 years received DPT5 (2nd Booster),188859,179371
M9 [CHILD IMMUNISATION],Children more than 10 years received TT10/ Td10,181564,171988
M9 [CHILD IMMUNISATION],Children more than 16 years received TT16/ Td16,175328,165975
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Abscess,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Death,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Others,10,10
M9 [CHILD IMMUNISATION],Immunisation sessions planned,173179,172704
M9 [CHILD IMMUNISATION],Immunisation sessions held,172074,171550
M9 [CHILD IMMUNISATION],Number of Immunisation sessions where ASHAs were present,156554,156438
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 1,195515,189933
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 5,137577,129070
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 9,158294,150181
M9 [CHILD IMMUNISATION],Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),7764155,7763796
M9 [CHILD IMMUNISATION],Number of children (12-59 months) provided Albendazole,126664,124987
M9 [CHILD IMMUNISATION],Number of severely underweight children provided Health Checkup (0-5 years),11519,10739
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pneumonia,1838,682
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Asthma,1888,462
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Sepsis,274,124
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diphtheria,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pertussis,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tetanus Neonatorum,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tuberculosis (TB),50,45
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Acute Flaccid Paralysis(AFP),1,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Measles,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Malaria,438,428
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea,9613,5586
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea treated in Inpatients,2702,1271
M10 [Number of cases of Childhood Diseases (0-5 years)],Children admitted with Respiratory Infections,2926,1561
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Severe Acute Malnutrition (SAM),381,215
M11 [NVBDCP],Total Blood Smears Examined for Malaria,878169,861425
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,2801,2245
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,665,359
M11 [NVBDCP],RDT conducted for Malaria,227368,211145
M11 [NVBDCP],Malaria (RDT) - Plasmodium Vivax test positive,1303,736
M11 [NVBDCP],Malaria (RDT) - Plamodium Falciparum test positive,518,152
M11 [NVBDCP],Kala Azar (RDT) - Tests Conducted,90,90
M11 [NVBDCP],Kala Azar Positive Cases,0,0
M11 [NVBDCP],Post-kala-azar dermal leishmaniasis (PKDL) cases,0,0
M11 [NVBDCP],Dengue - RDT Test Positive,2011,196
M11 [NVBDCP],Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,555,140
M11 [NVBDCP],Tests Conducted for JE,0,0
M11 [NVBDCP],Tests Positive for JE,0,0
M12 [Adolescent Health],Girls registered in AFHC,79946,79214
M12 [Adolescent Health],Boys registered in AFHC,72096,71672
M12 [Adolescent Health],"Out of registered, Girls received clinical services",38586,37711
M12 [Adolescent Health],"Out of registered, Boys received clinical services",34717,34232
M12 [Adolescent Health],"Out of registered, Girls received counselling",59883,59318
M12 [Adolescent Health],"Out of registered, Boys received counselling",55138,54878
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of on-going DOTS patients registered,17369,17146
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of DOTS cases completed successfully,7695,7604
M14 [Patient Services],Outpatient - Diabetes,902029,742959
M14 [Patient Services],Outpatient - Hypertension,913937,780755
M14 [Patient Services],Outpatient - Stroke (Paralysis),21615,10656
M14 [Patient Services],Outpatient - Acute Heart Diseases,33840,12575
M14 [Patient Services],Outpatient - Mental illness,43586,39090
M14 [Patient Services],Outpatient - Epilepsy,10422,5670
M14 [Patient Services],Outpatient - Ophthalmic Related,256849,170294
M14 [Patient Services],Outpatient - Dental,169254,160827
M14 [Patient Services],Outpatient - Oncology,24027,4956
M14 [Patient Services],Allopathic- Outpatient attendance,18905285,15763224
M14 [Patient Services],Ayush - Outpatient attendance,375609,364485
M14 [Patient Services],Inpatient (Male) - Children < 18 years,70763,52214
M14 [Patient Services],Inpatient (Male)- Adults,351672,277724
M14 [Patient Services],Inpatient (Female) - Children < 18 years,63690,48772
M14 [Patient Services],Inpatient (Female)- Adults,428401,338441
M14 [Patient Services],Number of Left Against Medical Advice (LAMA) cases,15723,13613
M14 [Patient Services],Inpatient - Malaria,1774,296
M14 [Patient Services],Inpatient - Dengue,1398,365
M14 [Patient Services],Inpatient - Typhoid,5768,1841
M14 [Patient Services],"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",54803,45854
M14 [Patient Services],Inpatient - Tuberculosis,2952,2346
M14 [Patient Services],Inpatient - Pyrexia of unknown origin (PUO),22956,17717
M14 [Patient Services],Inpatient - Diarrhea with dehydration,30530,26537
M14 [Patient Services],Inpatient - Hepatitis,2241,1119
M14 [Patient Services],Patients registered at Emergency Department,487509,464512
M14 [Patient Services],"Emergency - Trauma ( accident, injury, poisoning etc)",48984,41214
M14 [Patient Services],Emergency - Burn,1149,811
M14 [Patient Services],Emergency - Obstetrics complications,6799,5684
M14 [Patient Services],Emergency - Snake Bite,4458,4076
M14 [Patient Services],Emergency - Acute Caridiac Emergencies,5568,2671
M14 [Patient Services],Emergency - CVA ( Cerebovascular Disease),4849,2620
M14 [Patient Services],Number of deaths occurring at Emergency Department,5081,4663
M14 [Patient Services],Operation major (General and spinal anaesthesia),40263,19845
M14 [Patient Services],"Out of Operation major, Gynecology- Hysterectomy surgeries",8924,3398
M14 [Patient Services],"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",8123,8123
M14 [Patient Services],Operation minor (No or local anaesthesia),190034,180966
M14 [Patient Services],Number of post operative Surgical Site infection,76,76
M14 [Patient Services],Number of blood units issued,19072,15310
M14 [Patient Services],Number of blood transfusions done,18719,14296
M14 [Patient Services],Inpatient Deaths - Male,17332,13593
M14 [Patient Services],Inpatient Deaths - Female,11199,9256
M14 [Patient Services],In-Patient Head Count at midnight,1708878,1632533
M14 [Patient Services],Number of Admission in NBSU ( New Born Stabilisation Unit),11713,9680
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Male,5157,4283
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Female,3846,3198
M14 [Patient Services],Outborn – Male,2844,2012
M14 [Patient Services],Outborn - Female,2265,1614
M14 [Patient Services],Number of newborns admitted in SNCU - referred by ASHA,576,477
M14 [Patient Services],Number of deaths occurring at SNCU,824,776
M14 [Patient Services],Number of children admitted in NRC,462,437
M14 [Patient Services],Number of children discharged with target weight gain from the NRCs,342,307
M14 [Patient Services],Number of Rogi Kalyan Samiti (RKS) meetings held,1004,977
M14 [Patient Services],Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,155131,155131
M14 [Patient Services],Stock out rate of essential Drugs,620,620
M14 [Patient Services],Blood Units Issued on replacement (Any Donors to be considered as replacement donations),4323,4323
M14 [Patient Services],Total number of blood units issued in month,16880,16880
M14 [Patient Services],Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),2360,2360
M15 [Laboratory Testing],Number of Lab Tests done,8034245,6508472
M15 [Laboratory Testing],Number of Hb tests conducted,1376822,992671
M15 [Laboratory Testing],"Out of the total number of Hb tests done, Number having Hb < 7 mg",66098,35470
M15 [Laboratory Testing],Male HIV - Number Tested (by finger prick test),98003,63633
M15 [Laboratory Testing],Male HIV - Number Positive,1715,1244
M15 [Laboratory Testing],Female Non ANC HIV - Number Tested (by finger prick test),86359,60311
M15 [Laboratory Testing],Female Non ANC HIV - Number Positive,1159,945
M15 [Laboratory Testing],Number of pregnant women screened for HIV (by finger prick test),167686,128568
M15 [Laboratory Testing],"Out of the above, number screened positive",618,430
M15 [Laboratory Testing],"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",2558,2345
M15 [Laboratory Testing],Number of Male STI/RTI attendees tested for syphilis,12072,8210
M15 [Laboratory Testing],Number of Male STI/RTI attendeees found sero Positive for syphilis,545,483
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees tested for syphilis,12712,8390
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis,795,754
M15 [Laboratory Testing],Widal tests - Number Tested,104262,50668
M15 [Laboratory Testing],Widal tests - Number Positive,27612,4236
M15 [Laboratory Testing],Radiology - X-ray,303341,176257
M15 [Laboratory Testing],Radiology - Ultrasonography (USG),131013,90967
M16 [Details of deaths reported with probable causes:],Infant deaths within 24 hours (1 to 23 hours) of birth,316,296
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Sepsis,157,153
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Asphyxia,227,218
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Other causes,576,562
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Pneumonia,61,55
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Diarrhoea,1,0
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Fever related,12,12
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Others,205,200
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Pneumonia,23,21
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Diarrhoea,3,3
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Fever related,8,8
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Others,97,96
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Bleeding,19,18
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to High fever,34,33
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Abortion,1,1
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Obstructed/prolonged labour,1,1
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Severe hypertension/fits,29,28
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Other Causes (including causes not known),178,168
M16 [Details of deaths reported with probable causes:],Total Facility Based Maternal Death Reviews (FBMDR) done,181,175
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Diarrhoeal diseases,58,57
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Tuberculosis,227,225
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),7143,5745
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Other Fever Related,721,689
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to HIV/AIDS,230,202
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,7258,6985
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Cancer,783,752
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Neurological disease including strokes,1752,1680
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Accidents/Burn cases,687,661
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Suicide,748,731
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Animal bites and stings,70,69
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Acute Disease,4305,4247
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Chronic Disease,6808,6676
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Causes not known,87780,86716
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Vivax,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Falciparum,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Kala Azar,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Dengue,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Acute Encephelitis Syndrome (AES),0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Japanese Encephalitis (JE),0,0
M17 [Vaccines],Vaccine - DPT,34900,nan
M17 [Vaccines],Vaccine - DPT,325000,nan
M17 [Vaccines],Vaccine - DPT,77310,nan
M17 [Vaccines],Vaccine - DPT,423550,nan
M17 [Vaccines],Vaccine - DPT,-97640,nan
M17 [Vaccines],Vaccine - Pentavalent,-280,nan
M17 [Vaccines],Vaccine - Pentavalent,427340,nan
M17 [Vaccines],Vaccine - Pentavalent,75630,nan
M17 [Vaccines],Vaccine - Pentavalent,469310,nan
M17 [Vaccines],Vaccine - Pentavalent,-117880,nan
M17 [Vaccines],Vaccine - OPV,-198706,nan
M17 [Vaccines],Vaccine - OPV,569110,nan
M17 [Vaccines],Vaccine - OPV,44870,nan
M17 [Vaccines],Vaccine - OPV,855704,nan
M17 [Vaccines],Vaccine - OPV,-530170,nan
M17 [Vaccines],Vaccine - TT,495042,nan
M17 [Vaccines],Vaccine - TT,180000,nan
M17 [Vaccines],Vaccine - TT,0,nan
M17 [Vaccines],Vaccine - TT,335944,nan
M17 [Vaccines],Vaccine - TT,312288,nan
M17 [Vaccines],Vaccine - DT,-306200,nan
M17 [Vaccines],Vaccine - DT,290950,nan
M17 [Vaccines],Vaccine - DT,117900,nan
M17 [Vaccines],Vaccine - DT,198030,nan
M17 [Vaccines],Vaccine - DT,-331180,nan
M17 [Vaccines],Vaccine - BCG,324290,nan
M17 [Vaccines],Vaccine - BCG,338960,nan
M17 [Vaccines],Vaccine - BCG,36120,nan
M17 [Vaccines],Vaccine - BCG,415210,nan
M17 [Vaccines],Vaccine - BCG,211920,nan
M17 [Vaccines],Vaccine - Measles,30000,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,10000,nan
M17 [Vaccines],Vaccine - Measles,20000,nan
M17 [Vaccines],Vaccine - JE,-767740,nan
M17 [Vaccines],Vaccine - JE,110000,nan
M17 [Vaccines],Vaccine - JE,42025,nan
M17 [Vaccines],Vaccine - JE,163995,nan
M17 [Vaccines],Vaccine - JE,-863760,nan
M17 [Vaccines],Vaccine - Hepatitis B,-315010,nan
M17 [Vaccines],Vaccine - Hepatitis B,64400,nan
M17 [Vaccines],Vaccine - Hepatitis B,61190,nan
M17 [Vaccines],Vaccine - Hepatitis B,104510,nan
M17 [Vaccines],Vaccine - Hepatitis B,-416310,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Vitamin K,58290,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,3230,nan
M17 [Vaccines],Vaccine - Vitamin K,55060,nan
M17 [Vaccines],Rotavirus,-669535,nan
M17 [Vaccines],Rotavirus,534170,nan
M17 [Vaccines],Rotavirus,109300,nan
M17 [Vaccines],Rotavirus,600180,nan
M17 [Vaccines],Rotavirus,-844845,nan
M17 [Vaccines],Inactivated Polio Vaccine,-280255,nan
M17 [Vaccines],Inactivated Polio Vaccine,327000,nan
M17 [Vaccines],Inactivated Polio Vaccine,37975,nan
M17 [Vaccines],Inactivated Polio Vaccine,441610,nan
M17 [Vaccines],Inactivated Polio Vaccine,-432840,nan
M17 [Vaccines],Measles Rubella(MR),-529355,nan
M17 [Vaccines],Measles Rubella(MR),480000,nan
M17 [Vaccines],Measles Rubella(MR),115860,nan
