module,items,urban,rural
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 1,283005,272188
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 5,144459,142420
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 9,199071,197408
M9 [CHILD IMMUNISATION],Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),3237911,3237911
M9 [CHILD IMMUNISATION],Number of children (12-59 months) provided Albendazole,998429,998429
M9 [CHILD IMMUNISATION],Number of severely underweight children provided Health Checkup (0-5 years),14020,14020
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pneumonia,921,921
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Asthma,876,876
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Sepsis,374,374
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diphtheria,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pertussis,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tetanus Neonatorum,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tuberculosis (TB),117,117
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Acute Flaccid Paralysis(AFP),5,5
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Measles,11,11
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Malaria,198,198
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea,9192,9192
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea treated in Inpatients,1601,1601
M10 [Number of cases of Childhood Diseases (0-5 years)],Children admitted with Respiratory Infections,1541,1541
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Severe Acute Malnutrition (SAM),578,578
M11 [NVBDCP],Total Blood Smears Examined for Malaria,772861,772861
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,1134,1134
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,808,808
M11 [NVBDCP],RDT conducted for Malaria,172808,172808
M11 [NVBDCP],Malaria (RDT) - Plasmodium Vivax test positive,446,446
M11 [NVBDCP],Malaria (RDT) - Plamodium Falciparum test positive,398,398
M11 [NVBDCP],Kala Azar (RDT) - Tests Conducted,457,457
M11 [NVBDCP],Kala Azar Positive Cases,0,0
M11 [NVBDCP],Post-kala-azar dermal leishmaniasis (PKDL) cases,2,2
M11 [NVBDCP],Dengue - RDT Test Positive,183,183
M11 [NVBDCP],Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,53,53
M11 [NVBDCP],Tests Conducted for JE,3,3
M11 [NVBDCP],Tests Positive for JE,0,0
M12 [Adolescent Health],Girls registered in AFHC,20536,20536
M12 [Adolescent Health],Boys registered in AFHC,15343,15343
M12 [Adolescent Health],"Out of registered, Girls received clinical services",12800,12800
M12 [Adolescent Health],"Out of registered, Boys received clinical services",10733,10733
M12 [Adolescent Health],"Out of registered, Girls received counselling",15022,15022
M12 [Adolescent Health],"Out of registered, Boys received counselling",12223,12223
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of on-going DOTS patients registered,21132,20762
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of DOTS cases completed successfully,14254,13651
M14 [Patient Services],Outpatient - Diabetes,934903,934903
M14 [Patient Services],Outpatient - Hypertension,968476,968476
M14 [Patient Services],Outpatient - Stroke (Paralysis),11187,11187
M14 [Patient Services],Outpatient - Acute Heart Diseases,14149,14149
M14 [Patient Services],Outpatient - Mental illness,45632,45632
M14 [Patient Services],Outpatient - Epilepsy,12210,12210
M14 [Patient Services],Outpatient - Ophthalmic Related,126110,126110
M14 [Patient Services],Outpatient - Dental,147394,147394
M14 [Patient Services],Outpatient - Oncology,5717,5717
M14 [Patient Services],Allopathic- Outpatient attendance,19682303,19672792
M14 [Patient Services],Ayush - Outpatient attendance,463415,463415
M14 [Patient Services],Inpatient (Male) - Children < 18 years,74505,74505
M14 [Patient Services],Inpatient (Male)- Adults,275154,275154
M14 [Patient Services],Inpatient (Female) - Children < 18 years,66132,66132
M14 [Patient Services],Inpatient (Female)- Adults,390920,390920
M14 [Patient Services],Number of Left Against Medical Advice (LAMA) cases,15779,15779
M14 [Patient Services],Inpatient - Malaria,631,631
M14 [Patient Services],Inpatient - Dengue,313,313
M14 [Patient Services],Inpatient - Typhoid,2131,2131
M14 [Patient Services],"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",35705,35705
M14 [Patient Services],Inpatient - Tuberculosis,3190,3190
M14 [Patient Services],Inpatient - Pyrexia of unknown origin (PUO),16921,16921
M14 [Patient Services],Inpatient - Diarrhea with dehydration,29999,29999
M14 [Patient Services],Inpatient - Hepatitis,2571,2571
M14 [Patient Services],Patients registered at Emergency Department,658256,658256
M14 [Patient Services],"Emergency - Trauma ( accident, injury, poisoning etc)",48510,48510
M14 [Patient Services],Emergency - Burn,1131,1131
M14 [Patient Services],Emergency - Obstetrics complications,12399,12399
M14 [Patient Services],Emergency - Snake Bite,8273,8273
M14 [Patient Services],Emergency - Acute Caridiac Emergencies,4473,4473
M14 [Patient Services],Emergency - CVA ( Cerebovascular Disease),5479,5479
M14 [Patient Services],Number of deaths occurring at Emergency Department,7500,7500
M14 [Patient Services],Operation major (General and spinal anaesthesia),27265,27265
M14 [Patient Services],"Out of Operation major, Gynecology- Hysterectomy surgeries",5011,5011
M14 [Patient Services],"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",7520,7520
M14 [Patient Services],Operation minor (No or local anaesthesia),235738,235738
M14 [Patient Services],Number of post operative Surgical Site infection,213,213
M14 [Patient Services],Number of blood units issued,24746,24746
M14 [Patient Services],Number of blood transfusions done,22316,22316
M14 [Patient Services],Inpatient Deaths - Male,10262,10262
M14 [Patient Services],Inpatient Deaths - Female,8478,8478
M14 [Patient Services],In-Patient Head Count at midnight,1824507,1824507
M14 [Patient Services],Number of Admission in NBSU ( New Born Stabilisation Unit),15496,15496
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Male,7290,7290
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Female,5783,5783
M14 [Patient Services],Outborn – Male,3285,3285
M14 [Patient Services],Outborn - Female,2428,2428
M14 [Patient Services],Number of newborns admitted in SNCU - referred by ASHA,474,474
M14 [Patient Services],Number of deaths occurring at SNCU,1343,1343
M14 [Patient Services],Number of children admitted in NRC,293,293
M14 [Patient Services],Number of children discharged with target weight gain from the NRCs,174,174
M14 [Patient Services],Number of Rogi Kalyan Samiti (RKS) meetings held,2298,2298
M14 [Patient Services],Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,210489,210489
M14 [Patient Services],Stock out rate of essential Drugs,1018,1018
M14 [Patient Services],Blood Units Issued on replacement (Any Donors to be considered as replacement donations),8913,8913
M14 [Patient Services],Total number of blood units issued in month,100075,100075
M14 [Patient Services],Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),5440,5440
M15 [Laboratory Testing],Number of Lab Tests done,5746648,5743036
M15 [Laboratory Testing],Number of Hb tests conducted,914203,910591
M15 [Laboratory Testing],"Out of the total number of Hb tests done, Number having Hb < 7 mg",39160,39160
M15 [Laboratory Testing],Male HIV - Number Tested (by finger prick test),43253,43253
M15 [Laboratory Testing],Male HIV - Number Positive,1275,1275
M15 [Laboratory Testing],Female Non ANC HIV - Number Tested (by finger prick test),36233,36233
M15 [Laboratory Testing],Female Non ANC HIV - Number Positive,951,951
M15 [Laboratory Testing],Number of pregnant women screened for HIV (by finger prick test),124180,124180
M15 [Laboratory Testing],"Out of the above, number screened positive",641,641
M15 [Laboratory Testing],"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",612,612
M15 [Laboratory Testing],Number of Male STI/RTI attendees tested for syphilis,7148,7148
M15 [Laboratory Testing],Number of Male STI/RTI attendeees found sero Positive for syphilis,516,516
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees tested for syphilis,7130,7130
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis,26,26
M15 [Laboratory Testing],Widal tests - Number Tested,51748,51748
M15 [Laboratory Testing],Widal tests - Number Positive,5541,5541
M15 [Laboratory Testing],Radiology - X-ray,228758,228758
M15 [Laboratory Testing],Radiology - Ultrasonography (USG),123041,123041
M16 [Details of deaths reported with probable causes:],Infant deaths within 24 hours (1 to 23 hours) of birth,582,566
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Sepsis,331,328
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Asphyxia,432,429
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Other causes,1129,1108
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Pneumonia,103,103
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Diarrhoea,3,3
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Fever related,22,22
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Others,499,479
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Pneumonia,41,41
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Diarrhoea,1,1
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Fever related,46,46
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Others,236,233
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Bleeding,28,28
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to High fever,7,7
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Abortion,2,2
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Obstructed/prolonged labour,1,1
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Severe hypertension/fits,23,23
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Other Causes (including causes not known),131,113
M16 [Details of deaths reported with probable causes:],Total Facility Based Maternal Death Reviews (FBMDR) done,90,80
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Diarrhoeal diseases,97,97
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Tuberculosis,516,516
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),2554,2554
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Other Fever Related,175,175
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to HIV/AIDS,427,427
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,7833,7833
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Cancer,1340,1340
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Neurological disease including strokes,2199,2199
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Accidents/Burn cases,1148,1148
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Suicide,1066,1066
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Animal bites and stings,119,119
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Acute Disease,2062,2062
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Chronic Disease,8023,8022
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Causes not known,75424,74886
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Vivax,14,14
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Falciparum,47,47
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Kala Azar,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Dengue,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Acute Encephelitis Syndrome (AES),2,2
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Japanese Encephalitis (JE),0,0
M17 [Vaccines],Vaccine - DPT,770310,nan
M17 [Vaccines],Vaccine - DPT,728090,nan
M17 [Vaccines],Vaccine - DPT,197640,nan
M17 [Vaccines],Vaccine - DPT,742710,nan
M17 [Vaccines],Vaccine - DPT,558050,nan
M17 [Vaccines],Vaccine - Pentavalent,1143760,nan
M17 [Vaccines],Vaccine - Pentavalent,1087080,nan
M17 [Vaccines],Vaccine - Pentavalent,198640,nan
M17 [Vaccines],Vaccine - Pentavalent,1018160,nan
M17 [Vaccines],Vaccine - Pentavalent,1014040,nan
M17 [Vaccines],Vaccine - OPV,2087150,nan
M17 [Vaccines],Vaccine - OPV,1790900,nan
M17 [Vaccines],Vaccine - OPV,301060,nan
M17 [Vaccines],Vaccine - OPV,1890200,nan
M17 [Vaccines],Vaccine - OPV,1686790,nan
M17 [Vaccines],Vaccine - TT,391480,nan
M17 [Vaccines],Vaccine - TT,441450,nan
M17 [Vaccines],Vaccine - TT,0,nan
M17 [Vaccines],Vaccine - TT,419220,nan
M17 [Vaccines],Vaccine - TT,413710,nan
M17 [Vaccines],Vaccine - DT,63710,nan
M17 [Vaccines],Vaccine - DT,321310,nan
M17 [Vaccines],Vaccine - DT,165080,nan
M17 [Vaccines],Vaccine - DT,306150,nan
M17 [Vaccines],Vaccine - DT,-86210,nan
M17 [Vaccines],Vaccine - BCG,1173120,nan
M17 [Vaccines],Vaccine - BCG,888810,nan
M17 [Vaccines],Vaccine - BCG,151110,nan
M17 [Vaccines],Vaccine - BCG,811820,nan
M17 [Vaccines],Vaccine - BCG,1099000,nan
M17 [Vaccines],Vaccine - Measles,36210,nan
M17 [Vaccines],Vaccine - Measles,30000,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,23280,nan
M17 [Vaccines],Vaccine - Measles,42930,nan
M17 [Vaccines],Vaccine - JE,110375,nan
M17 [Vaccines],Vaccine - JE,368960,nan
M17 [Vaccines],Vaccine - JE,132310,nan
M17 [Vaccines],Vaccine - JE,309200,nan
M17 [Vaccines],Vaccine - JE,37825,nan
M17 [Vaccines],Vaccine - Hepatitis B,708050,nan
M17 [Vaccines],Vaccine - Hepatitis B,211790,nan
M17 [Vaccines],Vaccine - Hepatitis B,126400,nan
M17 [Vaccines],Vaccine - Hepatitis B,234310,nan
M17 [Vaccines],Vaccine - Hepatitis B,559130,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Vitamin K,29120,nan
M17 [Vaccines],Vaccine - Vitamin K,40180,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,20750,nan
M17 [Vaccines],Vaccine - Vitamin K,48550,nan
M17 [Vaccines],Rotavirus,229630,nan
M17 [Vaccines],Rotavirus,1229330,nan
M17 [Vaccines],Rotavirus,246080,nan
M17 [Vaccines],Rotavirus,1161885,nan
M17 [Vaccines],Rotavirus,50995,nan
M17 [Vaccines],Inactivated Polio Vaccine,760525,nan
M17 [Vaccines],Inactivated Polio Vaccine,1110875,nan
M17 [Vaccines],Inactivated Polio Vaccine,249450,nan
M17 [Vaccines],Inactivated Polio Vaccine,994325,nan
M17 [Vaccines],Inactivated Polio Vaccine,627625,nan
M17 [Vaccines],Measles Rubella(MR),1134555,nan
M17 [Vaccines],Measles Rubella(MR),1201370,nan
M17 [Vaccines],Measles Rubella(MR),230380,nan
