module,items,urban,rural
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],New RTI/STI cases identified - Female,61099,60832
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],RTI/STI for which treatment initiated - Male,35356,35173
M7 [Reproductive Tract Infections/Sexually Transmitted Infections (RTI/STI) Cases],RTI/STI for which treatment initiated -Female,56473,56206
M8 [Family Planning],Number of Non Scalpel Vasectomy (NSV) / Conventional Vasectomy conducted,209,168
M8 [Family Planning],Number of Laparoscopic sterilizations (excluding post abortion) conducted,715,568
M8 [Family Planning],Number of Interval Mini-lap (other than post-partum and post abortion) sterilizations conducted,38515,17496
M8 [Family Planning],Number of Postpartum sterilizations (within 7 days of delivery by minilap or concurrent with caesarean section) conducted,56139,30447
M8 [Family Planning],Number of Post Abortion sterilizations (within 7 days of spontaneous or surgical abortion) conducted,296,283
M8 [Family Planning],Number of Interval IUCD Insertions (excluding PPIUCD and PAIUCD),67134,32825
M8 [Family Planning],Number of Postpartum (within 48 hours of delivery) IUCD insertions,2603,2428
M8 [Family Planning],Number of Post Abortion (within 12 days of spontaneous or surgical abortion) IUCD insertions,269,261
M8 [Family Planning],Number of IUCD Removals,4841,4841
M8 [Family Planning],Number of complications following IUCD Insertion,658,658
M8 [Family Planning],Injectable Contraceptive-Antara Program- First Dose,414,414
M8 [Family Planning],Injectable Contraceptive-Antara Program- Second Dose,172,172
M8 [Family Planning],Injectable Contraceptive-Antara Program- Third Dose,215,215
M8 [Family Planning],Injectable Contraceptive-Antara Program- Fourth or more than fourth,922,922
M8 [Family Planning],Number of Combined Oral Pill cycles distributed,1839553,1839553
M8 [Family Planning],Number of Condom pieces distributed,17269807,17269807
M8 [Family Planning],Number of Centchroman (weekly) pill strips distributed,95266,95266
M8 [Family Planning],Number of Emergency Contraceptive Pills (ECP) given,18003,18003
M8 [Family Planning],Number of Pregnancy Test Kits (PTK) used,450012,450012
M8 [Family Planning],Complications following male sterilization,0,0
M8 [Family Planning],Complications following female sterilization,0,0
M8 [Family Planning],Failures following male sterilization,0,0
M8 [Family Planning],Failures following female sterilization,0,0
M8 [Family Planning],Deaths following male sterilization,0,0
M8 [Family Planning],Deaths following female sterilization,0,0
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin K (Birth Dose),527019,261174
M9 [CHILD IMMUNISATION],Child immunisation - BCG,627849,475199
M9 [CHILD IMMUNISATION],Child immunisation - DPT1,2592,2592
M9 [CHILD IMMUNISATION],Child immunisation - DPT2,2119,2119
M9 [CHILD IMMUNISATION],Child immunisation - DPT3,1493,1493
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 1,641641,633574
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 2,636245,627548
M9 [CHILD IMMUNISATION],Child immunisation - Pentavalent 3,654331,638713
M9 [CHILD IMMUNISATION],Child immunisation - OPV 0 (Birth Dose),587954,376023
M9 [CHILD IMMUNISATION],Child immunisation - OPV1,641500,632789
M9 [CHILD IMMUNISATION],Child immunisation - OPV2,634901,625928
M9 [CHILD IMMUNISATION],Child immunisation - OPV3,650801,635936
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B0 (Birth Dose),565910,288164
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B1,3136,3136
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B2,2707,2707
M9 [CHILD IMMUNISATION],Child immunisation - Hepatitis-B3,6274,2774
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 1 (IPV 1),638072,629758
M9 [CHILD IMMUNISATION],Child immunisation - Inactivated Injectable Polio Vaccine 2 (IPV 2),643271,635023
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 1,635648,625960
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 2,628880,618535
M9 [CHILD IMMUNISATION],Child immunisation - Rotavirus 3,637637,629679
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 1,0,0
M9 [CHILD IMMUNISATION],Child Immunisation- PCV 2,0,0
M9 [CHILD IMMUNISATION],Child Immunisation- PCV Booster,0,0
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles & Rubella (MR)/ Measles containing vaccine(MCV) - 1st Dose,643870,621559
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - Measles 1st dose,11380,11380
M9 [CHILD IMMUNISATION],Child immunisation (9-11months) - JE 1st dose,209618,208426
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized- Male,337548,324754
M9 [CHILD IMMUNISATION],Children aged between 9 and 11 months fully immunized - Female,309178,298267
M9 [CHILD IMMUNISATION],Child immunisation(9 - 11 months) - Inactivated Injectable Polio Vaccine 3 (IPV 3),nan,nan
M9 [CHILD IMMUNISATION],Child immunisation(after 12 months) - Measles & Rubella (MR)/Measles containing vaccine(MCV)- 1st Dose,33610,33610
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - Measles-1st dose,3744,3744
M9 [CHILD IMMUNISATION],Child immunisation (after 12 months) - JE 1st dose,12713,12713
M9 [CHILD IMMUNISATION],Child immunisation - Measles & Rubella (MR)- 2nd Dose (16-24 months),592651,591372
M9 [CHILD IMMUNISATION],Child immunisation - Measles 2nd dose (More than 16 months),12848,12848
M9 [CHILD IMMUNISATION],Child immunisation - DPT 1st Booster,596498,595156
M9 [CHILD IMMUNISATION],Child immunisation - OPV Booster,594996,593641
M9 [CHILD IMMUNISATION],"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",3176,3176
M9 [CHILD IMMUNISATION],Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,180520,180152
M9 [CHILD IMMUNISATION],Child immunisation - Typhoid,543,543
M9 [CHILD IMMUNISATION],Children more than 5 years received DPT5 (2nd Booster),628335,617232
M9 [CHILD IMMUNISATION],Children more than 10 years received TT10/ Td10,559099,552033
M9 [CHILD IMMUNISATION],Children more than 16 years received TT16/ Td16,530406,522791
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Abscess,13,13
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Death,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Others,198,198
M9 [CHILD IMMUNISATION],Immunisation sessions planned,521506,521506
M9 [CHILD IMMUNISATION],Immunisation sessions held,504195,504195
M9 [CHILD IMMUNISATION],Number of Immunisation sessions where ASHAs were present,462031,462031
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 1,644185,630277
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 5,551162,549053
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 9,676626,674886
M9 [CHILD IMMUNISATION],Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),7896298,7896298
M9 [CHILD IMMUNISATION],Number of children (12-59 months) provided Albendazole,1108047,1108047
M9 [CHILD IMMUNISATION],Number of severely underweight children provided Health Checkup (0-5 years),33817,33817
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pneumonia,2406,2406
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Asthma,2744,2744
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Sepsis,1083,1083
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diphtheria,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pertussis,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tetanus Neonatorum,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tuberculosis (TB),258,258
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Acute Flaccid Paralysis(AFP),40,31
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Measles,35,35
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Malaria,491,491
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea,21634,21634
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea treated in Inpatients,4345,4345
M10 [Number of cases of Childhood Diseases (0-5 years)],Children admitted with Respiratory Infections,4913,4913
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Severe Acute Malnutrition (SAM),1084,1084
M11 [NVBDCP],Total Blood Smears Examined for Malaria,2204301,2204301
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,4638,4638
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,1310,1310
M11 [NVBDCP],RDT conducted for Malaria,608266,608266
M11 [NVBDCP],Malaria (RDT) - Plasmodium Vivax test positive,989,989
M11 [NVBDCP],Malaria (RDT) - Plamodium Falciparum test positive,719,719
M11 [NVBDCP],Kala Azar (RDT) - Tests Conducted,758,758
M11 [NVBDCP],Kala Azar Positive Cases,8,8
M11 [NVBDCP],Post-kala-azar dermal leishmaniasis (PKDL) cases,9,9
M11 [NVBDCP],Dengue - RDT Test Positive,1142,1142
M11 [NVBDCP],Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,844,844
M11 [NVBDCP],Tests Conducted for JE,3,3
M11 [NVBDCP],Tests Positive for JE,0,0
M12 [Adolescent Health],Girls registered in AFHC,65485,65485
M12 [Adolescent Health],Boys registered in AFHC,51389,51389
M12 [Adolescent Health],"Out of registered, Girls received clinical services",41408,41408
M12 [Adolescent Health],"Out of registered, Boys received clinical services",35405,35405
M12 [Adolescent Health],"Out of registered, Girls received counselling",47560,47560
M12 [Adolescent Health],"Out of registered, Boys received counselling",40406,40406
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of on-going DOTS patients registered,56984,56011
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of DOTS cases completed successfully,34263,32769
M14 [Patient Services],Outpatient - Diabetes,2316408,2316408
M14 [Patient Services],Outpatient - Hypertension,2444479,2444479
M14 [Patient Services],Outpatient - Stroke (Paralysis),24531,24531
M14 [Patient Services],Outpatient - Acute Heart Diseases,38018,38018
M14 [Patient Services],Outpatient - Mental illness,146394,146394
M14 [Patient Services],Outpatient - Epilepsy,27734,27734
M14 [Patient Services],Outpatient - Ophthalmic Related,439889,439889
M14 [Patient Services],Outpatient - Dental,447567,447567
M14 [Patient Services],Outpatient - Oncology,15027,15027
M14 [Patient Services],Allopathic- Outpatient attendance,49230960,49206244
M14 [Patient Services],Ayush - Outpatient attendance,1151622,1151622
M14 [Patient Services],Inpatient (Male) - Children < 18 years,182358,182358
M14 [Patient Services],Inpatient (Male)- Adults,707528,707528
M14 [Patient Services],Inpatient (Female) - Children < 18 years,166799,166799
M14 [Patient Services],Inpatient (Female)- Adults,992654,992654
M14 [Patient Services],Number of Left Against Medical Advice (LAMA) cases,42928,42928
M14 [Patient Services],Inpatient - Malaria,1952,1952
M14 [Patient Services],Inpatient - Dengue,1266,1266
M14 [Patient Services],Inpatient - Typhoid,6325,6325
M14 [Patient Services],"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",86954,86954
M14 [Patient Services],Inpatient - Tuberculosis,9100,9100
M14 [Patient Services],Inpatient - Pyrexia of unknown origin (PUO),43001,43001
M14 [Patient Services],Inpatient - Diarrhea with dehydration,74493,74493
M14 [Patient Services],Inpatient - Hepatitis,4756,4756
M14 [Patient Services],Patients registered at Emergency Department,1525043,1525043
M14 [Patient Services],"Emergency - Trauma ( accident, injury, poisoning etc)",125388,125388
M14 [Patient Services],Emergency - Burn,3357,3357
M14 [Patient Services],Emergency - Obstetrics complications,28855,28855
M14 [Patient Services],Emergency - Snake Bite,18302,18302
M14 [Patient Services],Emergency - Acute Caridiac Emergencies,10243,10243
M14 [Patient Services],Emergency - CVA ( Cerebovascular Disease),12060,12060
M14 [Patient Services],Number of deaths occurring at Emergency Department,14156,14156
M14 [Patient Services],Operation major (General and spinal anaesthesia),75195,75195
M14 [Patient Services],"Out of Operation major, Gynecology- Hysterectomy surgeries",14425,14425
M14 [Patient Services],"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",27760,27760
M14 [Patient Services],Operation minor (No or local anaesthesia),635829,635829
M14 [Patient Services],Number of post operative Surgical Site infection,737,737
M14 [Patient Services],Number of blood units issued,68573,68573
M14 [Patient Services],Number of blood transfusions done,61285,61285
M14 [Patient Services],Inpatient Deaths - Male,24974,24974
M14 [Patient Services],Inpatient Deaths - Female,17718,17718
M14 [Patient Services],In-Patient Head Count at midnight,4786095,4786095
M14 [Patient Services],Number of Admission in NBSU ( New Born Stabilisation Unit),32402,32402
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Male,15432,15432
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Female,12098,12098
M14 [Patient Services],Outborn – Male,7914,7914
M14 [Patient Services],Outborn - Female,5834,5834
M14 [Patient Services],Number of newborns admitted in SNCU - referred by ASHA,1230,1230
M14 [Patient Services],Number of deaths occurring at SNCU,2832,2832
M14 [Patient Services],Number of children admitted in NRC,1072,1072
M14 [Patient Services],Number of children discharged with target weight gain from the NRCs,634,634
M14 [Patient Services],Number of Rogi Kalyan Samiti (RKS) meetings held,4307,4307
M14 [Patient Services],Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,484397,484397
M14 [Patient Services],Stock out rate of essential Drugs,2246,2246
M14 [Patient Services],Blood Units Issued on replacement (Any Donors to be considered as replacement donations),21062,21062
M14 [Patient Services],Total number of blood units issued in month,209030,209030
M14 [Patient Services],Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),11572,11572
M15 [Laboratory Testing],Number of Lab Tests done,18014317,18010705
M15 [Laboratory Testing],Number of Hb tests conducted,3911671,3908059
M15 [Laboratory Testing],"Out of the total number of Hb tests done, Number having Hb < 7 mg",111707,111707
M15 [Laboratory Testing],Male HIV - Number Tested (by finger prick test),180042,180042
M15 [Laboratory Testing],Male HIV - Number Positive,4254,4254
M15 [Laboratory Testing],Female Non ANC HIV - Number Tested (by finger prick test),171759,171759
M15 [Laboratory Testing],Female Non ANC HIV - Number Positive,3478,3478
M15 [Laboratory Testing],Number of pregnant women screened for HIV (by finger prick test),394534,394534
M15 [Laboratory Testing],"Out of the above, number screened positive",1753,1753
M15 [Laboratory Testing],"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",2773,2773
M15 [Laboratory Testing],Number of Male STI/RTI attendees tested for syphilis,24544,24544
M15 [Laboratory Testing],Number of Male STI/RTI attendeees found sero Positive for syphilis,1378,1378
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees tested for syphilis,23760,23760
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis,633,633
M15 [Laboratory Testing],Widal tests - Number Tested,153797,153797
M15 [Laboratory Testing],Widal tests - Number Positive,16956,16956
M15 [Laboratory Testing],Radiology - X-ray,678246,678246
M15 [Laboratory Testing],Radiology - Ultrasonography (USG),342614,342614
M16 [Details of deaths reported with probable causes:],Infant deaths within 24 hours (1 to 23 hours) of birth,1437,1405
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Sepsis,686,682
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Asphyxia,973,963
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Other causes,2410,2354
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Pneumonia,265,263
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Diarrhoea,11,11
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Fever related,68,68
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Others,1071,1016
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Pneumonia,66,66
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Diarrhoea,4,4
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Fever related,67,67
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Measles,0,0
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Others,517,509
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Bleeding,56,56
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to High fever,9,9
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Abortion,14,14
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Obstructed/prolonged labour,2,2
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Severe hypertension/fits,63,63
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Other Causes (including causes not known),290,255
M16 [Details of deaths reported with probable causes:],Total Facility Based Maternal Death Reviews (FBMDR) done,171,154
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Diarrhoeal diseases,171,171
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Tuberculosis,1026,1026
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),7014,7014
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Other Fever Related,457,457
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to HIV/AIDS,836,836
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,18942,18940
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Cancer,2709,2708
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Neurological disease including strokes,5806,5805
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Accidents/Burn cases,2588,2588
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Suicide,2412,2412
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Animal bites and stings,250,250
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Acute Disease,5219,5219
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Chronic Disease,19078,19075
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Causes not known,186473,185070
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Vivax,52,52
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Falciparum,111,111
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Kala Azar,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Dengue,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Acute Encephelitis Syndrome (AES),2,2
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Japanese Encephalitis (JE),0,0
M17 [Vaccines],Vaccine - DPT,1058960,nan
M17 [Vaccines],Vaccine - DPT,1602440,nan
M17 [Vaccines],Vaccine - DPT,479200,nan
M17 [Vaccines],Vaccine - DPT,1599380,nan
M17 [Vaccines],Vaccine - DPT,582820,nan
M17 [Vaccines],Vaccine - Pentavalent,1785145,nan
M17 [Vaccines],Vaccine - Pentavalent,2133580,nan
M17 [Vaccines],Vaccine - Pentavalent,522470,nan
M17 [Vaccines],Vaccine - Pentavalent,2172610,nan
M17 [Vaccines],Vaccine - Pentavalent,1223645,nan
M17 [Vaccines],Vaccine - OPV,3360230,nan
M17 [Vaccines],Vaccine - OPV,4270880,nan
M17 [Vaccines],Vaccine - OPV,782940,nan
M17 [Vaccines],Vaccine - OPV,4640480,nan
M17 [Vaccines],Vaccine - OPV,2207690,nan
M17 [Vaccines],Vaccine - TT,1000918,nan
M17 [Vaccines],Vaccine - TT,881800,nan
M17 [Vaccines],Vaccine - TT,0,nan
M17 [Vaccines],Vaccine - TT,881876,nan
M17 [Vaccines],Vaccine - TT,1000842,nan
M17 [Vaccines],Vaccine - DT,-591540,nan
M17 [Vaccines],Vaccine - DT,721950,nan
M17 [Vaccines],Vaccine - DT,469230,nan
M17 [Vaccines],Vaccine - DT,672640,nan
M17 [Vaccines],Vaccine - DT,-1011460,nan
M17 [Vaccines],Vaccine - BCG,2026480,nan
M17 [Vaccines],Vaccine - BCG,1782810,nan
M17 [Vaccines],Vaccine - BCG,394230,nan
M17 [Vaccines],Vaccine - BCG,1827400,nan
M17 [Vaccines],Vaccine - BCG,1587660,nan
M17 [Vaccines],Vaccine - Measles,104810,nan
M17 [Vaccines],Vaccine - Measles,44540,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,23480,nan
M17 [Vaccines],Vaccine - Measles,125870,nan
M17 [Vaccines],Vaccine - JE,-378605,nan
M17 [Vaccines],Vaccine - JE,678260,nan
M17 [Vaccines],Vaccine - JE,289505,nan
M17 [Vaccines],Vaccine - JE,656030,nan
M17 [Vaccines],Vaccine - JE,-645880,nan
M17 [Vaccines],Vaccine - Hepatitis B,686180,nan
M17 [Vaccines],Vaccine - Hepatitis B,382910,nan
M17 [Vaccines],Vaccine - Hepatitis B,251900,nan
M17 [Vaccines],Vaccine - Hepatitis B,466380,nan
M17 [Vaccines],Vaccine - Hepatitis B,350810,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Vitamin K,145700,nan
M17 [Vaccines],Vaccine - Vitamin K,40180,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,20750,nan
M17 [Vaccines],Vaccine - Vitamin K,165130,nan
M17 [Vaccines],Rotavirus,-199860,nan
M17 [Vaccines],Rotavirus,2645170,nan
M17 [Vaccines],Rotavirus,677940,nan
M17 [Vaccines],Rotavirus,2494850,nan
M17 [Vaccines],Rotavirus,-727480,nan
M17 [Vaccines],Inactivated Polio Vaccine,721150,nan
M17 [Vaccines],Inactivated Polio Vaccine,2252750,nan
M17 [Vaccines],Inactivated Polio Vaccine,582350,nan
M17 [Vaccines],Inactivated Polio Vaccine,2217570,nan
M17 [Vaccines],Inactivated Polio Vaccine,173980,nan
