module,items,urban,rural
M9 [CHILD IMMUNISATION],Child immunisation - OPV Booster,505939,495767
M9 [CHILD IMMUNISATION],"Child immunisation - Measles, Mumps, Rubella (MMR) Vaccine",3122,2294
M9 [CHILD IMMUNISATION],Number of children more than 16 months of age who received Japanese Encephalitis (JE) vaccine,153693,152621
M9 [CHILD IMMUNISATION],Child immunisation - Typhoid,3792,688
M9 [CHILD IMMUNISATION],Children more than 5 years received DPT5 (2nd Booster),546684,535318
M9 [CHILD IMMUNISATION],Children more than 10 years received TT10/ Td10,547467,536757
M9 [CHILD IMMUNISATION],Children more than 16 years received TT16/ Td16,526826,516763
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Abscess,3,3
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Death,0,0
M9 [CHILD IMMUNISATION],Number of cases of AEFI - Others,26,26
M9 [CHILD IMMUNISATION],Immunisation sessions planned,460706,459228
M9 [CHILD IMMUNISATION],Immunisation sessions held,457570,456118
M9 [CHILD IMMUNISATION],Number of Immunisation sessions where ASHAs were present,416706,416510
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 1,540882,532483
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 5,460902,450581
M9 [CHILD IMMUNISATION],Child immunisation - Vitamin A Dose - 9,542492,533377
M9 [CHILD IMMUNISATION],Number of children (6-59 months) provided 8-10 doses (1ml) of IFA syrup (Bi weekly),21885058,21873089
M9 [CHILD IMMUNISATION],Number of children (12-59 months) provided Albendazole,1411262,1399982
M9 [CHILD IMMUNISATION],Number of severely underweight children provided Health Checkup (0-5 years),43295,39497
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pneumonia,9149,3685
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Asthma,6276,1731
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Sepsis,793,377
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diphtheria,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Pertussis,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tetanus Neonatorum,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Tuberculosis (TB),130,120
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Acute Flaccid Paralysis(AFP),6,2
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Measles,0,0
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Malaria,1287,787
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea,27911,17292
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Diarrhoea treated in Inpatients,7732,3746
M10 [Number of cases of Childhood Diseases (0-5 years)],Children admitted with Respiratory Infections,11923,5978
M10 [Number of cases of Childhood Diseases (0-5 years)],Childhood Diseases - Severe Acute Malnutrition (SAM),1132,764
M11 [NVBDCP],Total Blood Smears Examined for Malaria,2929003,2862514
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Vivax test positive,8434,5225
M11 [NVBDCP],Malaria (Microscopy Tests ) - Plasmodium Falciparum test positive,3233,1116
M11 [NVBDCP],RDT conducted for Malaria,825793,752622
M11 [NVBDCP],Malaria (RDT) - Plasmodium Vivax test positive,5830,2398
M11 [NVBDCP],Malaria (RDT) - Plamodium Falciparum test positive,2516,624
M11 [NVBDCP],Kala Azar (RDT) - Tests Conducted,1391,1330
M11 [NVBDCP],Kala Azar Positive Cases,1,0
M11 [NVBDCP],Post-kala-azar dermal leishmaniasis (PKDL) cases,0,0
M11 [NVBDCP],Dengue - RDT Test Positive,20224,4131
M11 [NVBDCP],Dengue - Enzyme- Linked Immuno Sorbent Assay (ELISA) Test Positive,5812,4575
M11 [NVBDCP],Tests Conducted for JE,53,0
M11 [NVBDCP],Tests Positive for JE,0,0
M12 [Adolescent Health],Girls registered in AFHC,256297,254155
M12 [Adolescent Health],Boys registered in AFHC,232936,231595
M12 [Adolescent Health],"Out of registered, Girls received clinical services",131735,129493
M12 [Adolescent Health],"Out of registered, Boys received clinical services",118864,117413
M12 [Adolescent Health],"Out of registered, Girls received counselling",194092,192517
M12 [Adolescent Health],"Out of registered, Boys received counselling",180072,178163
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of on-going DOTS patients registered,53005,51992
"M13 [Directly Observed Treatment, Short-course (DOTS)]",Number of DOTS cases completed successfully,21915,21289
M14 [Patient Services],Outpatient - Diabetes,2725423,2171615
M14 [Patient Services],Outpatient - Hypertension,2794651,2343749
M14 [Patient Services],Outpatient - Stroke (Paralysis),73079,30370
M14 [Patient Services],Outpatient - Acute Heart Diseases,123008,40940
M14 [Patient Services],Outpatient - Mental illness,139809,126350
M14 [Patient Services],Outpatient - Epilepsy,36665,21682
M14 [Patient Services],Outpatient - Ophthalmic Related,972546,633797
M14 [Patient Services],Outpatient - Dental,582832,537346
M14 [Patient Services],Outpatient - Oncology,74536,17548
M14 [Patient Services],Allopathic- Outpatient attendance,56684389,46855429
M14 [Patient Services],Ayush - Outpatient attendance,1071332,1035443
M14 [Patient Services],Inpatient (Male) - Children < 18 years,248391,179285
M14 [Patient Services],Inpatient (Male)- Adults,1047455,805735
M14 [Patient Services],Inpatient (Female) - Children < 18 years,216424,164719
M14 [Patient Services],Inpatient (Female)- Adults,1352014,1044654
M14 [Patient Services],Number of Left Against Medical Advice (LAMA) cases,49797,41381
M14 [Patient Services],Inpatient - Malaria,10016,1684
M14 [Patient Services],Inpatient - Dengue,20193,7312
M14 [Patient Services],Inpatient - Typhoid,24162,11218
M14 [Patient Services],"Inpatient - Asthma, Chronic Obstructive Pulmonary Disease (COPD), Respiratory infections",125608,104678
M14 [Patient Services],Inpatient - Tuberculosis,8055,6387
M14 [Patient Services],Inpatient - Pyrexia of unknown origin (PUO),78136,65245
M14 [Patient Services],Inpatient - Diarrhea with dehydration,88118,76863
M14 [Patient Services],Inpatient - Hepatitis,5693,2389
M14 [Patient Services],Patients registered at Emergency Department,1427848,1362840
M14 [Patient Services],"Emergency - Trauma ( accident, injury, poisoning etc)",149344,129168
M14 [Patient Services],Emergency - Burn,3398,2559
M14 [Patient Services],Emergency - Obstetrics complications,20489,17359
M14 [Patient Services],Emergency - Snake Bite,19899,18880
M14 [Patient Services],Emergency - Acute Caridiac Emergencies,20626,8913
M14 [Patient Services],Emergency - CVA ( Cerebovascular Disease),17315,10077
M14 [Patient Services],Number of deaths occurring at Emergency Department,9793,8610
M14 [Patient Services],Operation major (General and spinal anaesthesia),154874,78000
M14 [Patient Services],"Out of Operation major, Gynecology- Hysterectomy surgeries",31652,10978
M14 [Patient Services],"Major Surgeries excluding Obstetrics, Gynaecology and Opthalmology etc.",32963,32963
M14 [Patient Services],Operation minor (No or local anaesthesia),647556,610109
M14 [Patient Services],Number of post operative Surgical Site infection,311,311
M14 [Patient Services],Number of blood units issued,74226,56945
M14 [Patient Services],Number of blood transfusions done,72770,53436
M14 [Patient Services],Inpatient Deaths - Male,32117,26143
M14 [Patient Services],Inpatient Deaths - Female,22490,19144
M14 [Patient Services],In-Patient Head Count at midnight,5085322,4878784
M14 [Patient Services],Number of Admission in NBSU ( New Born Stabilisation Unit),34855,30872
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Male,17453,13978
M14 [Patient Services],Special Newborn Care Unit (SNCU Admissions) - Inborn Female,13985,10969
M14 [Patient Services],Outborn – Male,9247,6501
M14 [Patient Services],Outborn - Female,7369,5126
M14 [Patient Services],Number of newborns admitted in SNCU - referred by ASHA,2177,1923
M14 [Patient Services],Number of deaths occurring at SNCU,2243,2169
M14 [Patient Services],Number of children admitted in NRC,1862,1836
M14 [Patient Services],Number of children discharged with target weight gain from the NRCs,1250,1207
M14 [Patient Services],Number of Rogi Kalyan Samiti (RKS) meetings held,2817,2790
M14 [Patient Services],Number of Anganwadi centres/ UPHCs reported to have conducted Village Health & Nutrition Day (VHNDs)/ Urban Health & Nutrition Day (UHNDs)/ Outreach / Special Outreach,414431,414431
M14 [Patient Services],Stock out rate of essential Drugs,1889,1889
M14 [Patient Services],Blood Units Issued on replacement (Any Donors to be considered as replacement donations),16507,16507
M14 [Patient Services],Total number of blood units issued in month,66826,66826
M14 [Patient Services],Patient Satisfaction Score of the facility in percentage (from Mera Aspatal),11145,11145
M15 [Laboratory Testing],Number of Lab Tests done,26963933,21571279
M15 [Laboratory Testing],Number of Hb tests conducted,4580529,3316462
M15 [Laboratory Testing],"Out of the total number of Hb tests done, Number having Hb < 7 mg",209897,109477
M15 [Laboratory Testing],Male HIV - Number Tested (by finger prick test),358904,232286
M15 [Laboratory Testing],Male HIV - Number Positive,6163,4420
M15 [Laboratory Testing],Female Non ANC HIV - Number Tested (by finger prick test),326047,227350
M15 [Laboratory Testing],Female Non ANC HIV - Number Positive,4635,3518
M15 [Laboratory Testing],Number of pregnant women screened for HIV (by finger prick test),539910,422932
M15 [Laboratory Testing],"Out of the above, number screened positive",1611,1236
M15 [Laboratory Testing],"Out of the above number screened positive, number confirmed with HIV infection at Integrated Counselling and Testing Centre (ICTC)",6323,6036
M15 [Laboratory Testing],Number of Male STI/RTI attendees tested for syphilis,49466,38196
M15 [Laboratory Testing],Number of Male STI/RTI attendeees found sero Positive for syphilis,5510,5041
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees tested for syphilis,45190,33381
M15 [Laboratory Testing],Number of Female(Non ANC)STI/RTI attendees found sero Positive for syphilis,1352,1196
M15 [Laboratory Testing],Widal tests - Number Tested,471616,280213
M15 [Laboratory Testing],Widal tests - Number Positive,105485,31513
M15 [Laboratory Testing],Radiology - X-ray,1320305,694139
M15 [Laboratory Testing],Radiology - Ultrasonography (USG),498993,337205
M16 [Details of deaths reported with probable causes:],Infant deaths within 24 hours (1 to 23 hours) of birth,1068,1004
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Sepsis,528,489
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Asphyxia,732,707
M16 [Details of deaths reported with probable causes:],Infant Deaths up to 4 weeks due to Other causes,1720,1658
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Pneumonia,191,170
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Diarrhoea,3,2
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Fever related,81,72
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Measles,15,13
M16 [Details of deaths reported with probable causes:],Number of Infant Deaths (1 -12 months) due to Others,769,740
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Pneumonia,83,78
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Diarrhoea,5,5
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Fever related,85,66
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Measles,1,1
M16 [Details of deaths reported with probable causes:],Number of Child Deaths (1 -5 years) due to Others,361,353
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Bleeding,49,47
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to High fever,56,52
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Abortion,4,3
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Obstructed/prolonged labour,3,3
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Severe hypertension/fits,72,70
M16 [Details of deaths reported with probable causes:],Number of Maternal Deaths due to Other Causes (including causes not known),304,275
M16 [Details of deaths reported with probable causes:],Total Facility Based Maternal Death Reviews (FBMDR) done,329,312
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Diarrhoeal diseases,109,103
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Tuberculosis,657,650
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Respiratory diseases including infections (other than TB),10567,8921
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Other Fever Related,1131,1040
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to HIV/AIDS,634,502
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Heart disease/Hypertension related,15276,14486
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Cancer,1715,1650
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Neurological disease including strokes,4107,3906
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Accidents/Burn cases,1800,1714
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Suicide,1822,1792
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Animal bites and stings,214,209
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Acute Disease,7262,7112
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Known Chronic Disease,15313,14943
M16 [Details of deaths reported with probable causes:],Number of Adolscent / Adult deaths due to Causes not known,179139,177198
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Vivax,1,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Malaria- Plasmodium Falciparum,11,11
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Kala Azar,0,0
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Dengue,11,10
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Acute Encephelitis Syndrome (AES),1,1
M16 [Details of deaths reported with probable causes:],Number of Deaths due to Japanese Encephalitis (JE),0,0
M17 [Vaccines],Vaccine - DPT,-424500,nan
M17 [Vaccines],Vaccine - DPT,1028830,nan
M17 [Vaccines],Vaccine - DPT,199390,nan
M17 [Vaccines],Vaccine - DPT,1122820,nan
M17 [Vaccines],Vaccine - DPT,-674560,nan
M17 [Vaccines],Vaccine - Pentavalent,-477690,nan
M17 [Vaccines],Vaccine - Pentavalent,1306400,nan
M17 [Vaccines],Vaccine - Pentavalent,215070,nan
M17 [Vaccines],Vaccine - Pentavalent,1308090,nan
M17 [Vaccines],Vaccine - Pentavalent,-694450,nan
M17 [Vaccines],Vaccine - OPV,-1412616,nan
M17 [Vaccines],Vaccine - OPV,1941110,nan
M17 [Vaccines],Vaccine - OPV,172320,nan
M17 [Vaccines],Vaccine - OPV,2261334,nan
M17 [Vaccines],Vaccine - OPV,-1905160,nan
M17 [Vaccines],Vaccine - TT,967582,nan
M17 [Vaccines],Vaccine - TT,646880,nan
M17 [Vaccines],Vaccine - TT,0,nan
M17 [Vaccines],Vaccine - TT,811542,nan
M17 [Vaccines],Vaccine - TT,752240,nan
M17 [Vaccines],Vaccine - DT,-1473340,nan
M17 [Vaccines],Vaccine - DT,776470,nan
M17 [Vaccines],Vaccine - DT,422480,nan
M17 [Vaccines],Vaccine - DT,722350,nan
M17 [Vaccines],Vaccine - DT,-1841700,nan
M17 [Vaccines],Vaccine - BCG,424580,nan
M17 [Vaccines],Vaccine - BCG,1191460,nan
M17 [Vaccines],Vaccine - BCG,128770,nan
M17 [Vaccines],Vaccine - BCG,1210580,nan
M17 [Vaccines],Vaccine - BCG,276690,nan
M17 [Vaccines],Vaccine - Measles,30000,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,0,nan
M17 [Vaccines],Vaccine - Measles,10000,nan
M17 [Vaccines],Vaccine - Measles,20000,nan
M17 [Vaccines],Vaccine - JE,-2398995,nan
M17 [Vaccines],Vaccine - JE,315220,nan
M17 [Vaccines],Vaccine - JE,49780,nan
M17 [Vaccines],Vaccine - JE,371225,nan
M17 [Vaccines],Vaccine - JE,-2504780,nan
M17 [Vaccines],Vaccine - Hepatitis B,-1128930,nan
M17 [Vaccines],Vaccine - Hepatitis B,474520,nan
M17 [Vaccines],Vaccine - Hepatitis B,120990,nan
M17 [Vaccines],Vaccine - Hepatitis B,471740,nan
M17 [Vaccines],Vaccine - Hepatitis B,-1247140,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Typhoid,0,nan
M17 [Vaccines],Vaccine - Vitamin K,139290,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,0,nan
M17 [Vaccines],Vaccine - Vitamin K,3230,nan
M17 [Vaccines],Vaccine - Vitamin K,136060,nan
M17 [Vaccines],Rotavirus,-2104305,nan
M17 [Vaccines],Rotavirus,1653170,nan
M17 [Vaccines],Rotavirus,345090,nan
M17 [Vaccines],Rotavirus,1652130,nan
M17 [Vaccines],Rotavirus,-2448355,nan
M17 [Vaccines],Inactivated Polio Vaccine,-1117060,nan
M17 [Vaccines],Inactivated Polio Vaccine,1119000,nan
M17 [Vaccines],Inactivated Polio Vaccine,82800,nan
M17 [Vaccines],Inactivated Polio Vaccine,1233060,nan
